Scaled Time (t_scaled),Time (s),Mass (Solar Masses),Temperature (K)
0.6833667334669338,5.63818141033621e+76,3.407915764001605,1.8137216366922895e-08
0.6853707414829658,5.6547156666715065e+76,3.400710846602669,1.8175642787652217e-08
0.6873747494989979,5.671249923006803e+76,3.393475269749926,1.8214396940779653e-08
0.68937875751503,5.6877841793421e+76,3.386208705179705,1.8253483749361578e-08
0.691382765531062,5.704318435677397e+76,3.3789108189685244,1.829290824278492e-08
0.6933867735470941,5.7208526920126934e+76,3.371581271398033,1.8332675559772217e-08
0.6953907815631262,5.73738694834799e+76,3.3642197168158323,1.8372790951491867e-08
0.6973947895791582,5.753921204683287e+76,3.356825803492014,1.841325978477796e-08
0.6993987975951903,5.770455461018584e+76,3.3493991734712494,1.845408754546438e-08
0.7014028056112224,5.786989717353881e+76,3.3419394624202736,1.8495279841837956e-08
0.7034068136272544,5.803523973689177e+76,3.3344462994705726,1.8536842408215834e-08
0.7054108216432865,5.820058230024474e+76,3.326919307056112,1.8578781108652228e-08
0.7074148296593186,5.836592486359772e+76,3.3193581007458914,1.86211019407804e-08
0.7094188376753506,5.853126742695069e+76,3.3117622890711353,1.8663811039795554e-08
0.7114228456913827,5.869660999030365e+76,3.3041314733469176,1.870691468258494e-08
0.7134268537074148,5.886195255365662e+76,3.2964652474879816,1.8750419292011605e-08
0.7154308617234468,5.902729511700959e+76,3.2887631978185423,1.8794331441358715e-08
0.7174348697394789,5.919263768036256e+76,3.28102490287582,1.8838657858941536e-08
0.719438877755511,5.935798024371552e+76,3.273249933207054,1.8883405432894747e-08
0.721442885771543,5.952332280706849e+76,3.2654378511597426,1.8928581216142935e-08
0.7234468937875751,5.968866537042146e+76,3.2575882106648093,1.897419243156281e-08
0.7254509018036072,5.985400793377443e+76,3.249700557012433,1.9020246477345814e-08
0.7274549098196392,6.001935049712739e+76,3.241774426620212,1.90667509325706e-08
0.7294589178356713,6.018469306048036e+76,3.233809346793362,1.9113713562995056e-08
0.7314629258517034,6.035003562383333e+76,3.2258048354765974,1.9161142327078293e-08
0.7334669338677354,6.05153781871863e+76,3.21776040099735,1.9209045382243597e-08
0.7354709418837675,6.068072075053926e+76,3.2096755417999647,1.9257431091393667e-08
0.7374749498997996,6.084606331389223e+76,3.2015497461704543,1.9306308029690573e-08
0.7394789579158316,6.101140587724521e+76,3.193382491951447,1.935568499161304e-08
0.7414829659318637,6.117674844059818e+76,3.185173246246857,1.9405570998304826e-08
0.7434869739478958,6.134209100395115e+76,3.17692146511585,1.9455975305228542e-08
0.7454909819639278,6.150743356730411e+76,3.168626593255625,1.950690741013989e-08
0.7474949899799599,6.167277613065708e+76,3.1602880636724975,1.9558377061398755e-08
0.749498997995992,6.183811869401005e+76,3.151905297340784,1.9610394266633814e-08
0.751503006012024,6.200346125736302e+76,3.1434777028489016,1.966296930177892e-08
0.7535070140280561,6.216880382071598e+76,3.1350046760321195,1.9716112720500193e-08
0.7555110220440882,6.233414638406895e+76,3.1264855995913434,1.9769835364034152e-08
0.7575150300601202,6.249948894742192e+76,3.1179198426972627,1.9824148371458295e-08
0.7595190380761523,6.266483151077489e+76,3.1093067605792046,1.9879063190416897e-08
0.7615230460921844,6.283017407412785e+76,3.1006456940979428,1.993459158832612e-08
0.7635270541082164,6.299551663748082e+76,3.091935969301708,1.9990745664084314e-08
0.7655310621242485,6.316085920083379e+76,3.083176896964595,2.0047537860314424e-08
0.7675350701402806,6.332620176418675e+76,3.0743677721064953,2.0104980976167796e-08
0.7695390781563125,6.349154432753972e+76,3.0655078734936674,2.0163088180720063e-08
0.7715430861723446,6.365688689089269e+76,3.0565964631189786,2.0221873026991883e-08
0.7735470941883766,6.382222945424566e+76,3.0476327856608076,2.028134946662952e-08
0.7755511022044087,6.398757201759862e+76,3.038616067919528,2.034153186528249e-08
0.7775551102204408,6.415291458095159e+76,3.029545518230451,2.0402435018717783e-08
0.7795591182364728,6.431825714430456e+76,3.0204203258520024,2.0464074169713124e-08
0.7815631262525049,6.448359970765753e+76,3.0112396603278677,2.05264650257743e-08
0.783567134268537,6.46489422710105e+76,3.002002670821741,2.0589623777724728e-08
0.785571142284569,6.481428483436346e+76,2.99270848542324,2.0653567119218774e-08
0.7875751503006011,6.497962739771643e+76,2.9833562104234517,2.0718312267233837e-08
0.7895791583166332,6.51449699610694e+76,2.9739449295584826,2.07838769836e-08
0.7915831663326652,6.531031252442236e+76,2.9644737032192774,2.0850279597630307e-08
0.7935871743486973,6.547565508777533e+76,2.954941567625871,2.091753902991909e-08
0.7955911823647294,6.56409976511283e+76,2.9453475339640947,2.0985674817380635e-08
0.7975951903807614,6.580634021448128e+76,2.9356905874826613,2.1054707139605705e-08
0.7995991983967935,6.597168277783425e+76,2.92596968654839,2.1124656846619124e-08
0.8016032064128256,6.613702534118721e+76,2.9161837616571855,2.119554548812778e-08
0.8036072144288576,6.630236790454018e+76,2.9063317143982443,2.1267395344354986e-08
0.8056112224448897,6.646771046789315e+76,2.8964124163687592,2.134022945856446e-08
0.8076152304609218,6.663305303124612e+76,2.886424708036232,2.1414071671385017e-08
0.8096192384769538,6.679839559459908e+76,2.8763673975452813,2.1488946657055624e-08
0.8116232464929859,6.696373815795205e+76,2.8662392594656283,2.156487996171964e-08
0.813627254509018,6.712908072130502e+76,2.856039033477704,2.1641898043907455e-08
0.81563126252505,6.729442328465799e+76,2.845765422992052,2.1720028317357584e-08
0.8176352705410821,6.745976584801095e+76,2.8354170936984486,2.1799299196338298e-08
0.8196392785571142,6.762510841136392e+76,2.824992672040332,2.1879740143645232e-08
0.8216432865731462,6.779045097471689e+76,2.814490743609838,2.1961381721464617e-08
0.8236472945891783,6.795579353806986e+76,2.8039098514583447,2.204425564530769e-08
0.8256513026052104,6.812113610142282e+76,2.79324849431709,2.212839484123884e-08
0.8276553106212424,6.828647866477579e+76,2.782505124721955,2.2213833506639416e-08
0.8296593186372745,6.845182122812877e+76,2.7716781470361016,2.230060717476926e-08
0.8316633266533066,6.861716379148174e+76,2.760765915363599,2.238875278341153e-08
0.8336673346693386,6.87825063548347e+76,2.749766731346675,2.2478308747910948e-08
0.8356713426853707,6.894784891818767e+76,2.73867884183861,2.2569315038943484e-08
0.8376753507014028,6.911319148154064e+76,2.7275004364436337,2.2661813265386008e-08
0.8396793587174348,6.927853404489361e+76,2.716229644914498,2.2755846762687894e-08
0.8416833667334669,6.944387660824658e+76,2.7048645343975792,2.285146068718397e-08
0.843687374749499,6.960921917159954e+76,2.693403106514551,2.2948702116829068e-08
0.845691382765531,6.977456173495251e+76,2.6818432942686825,2.304762015888016e-08
0.8476953907815631,6.993990429830548e+76,2.670182958762805,2.314826606510266e-08
0.8496993987975952,7.010524686165844e+76,2.6584198857148396,2.325069335513338e-08
0.8517034068136272,7.027058942501141e+76,2.6465517817555284,2.3354957948695098e-08
0.8537074148296593,7.043593198836438e+76,2.634576270491596,2.3461118307427503e-08
0.8557114228456913,7.060127455171735e+76,2.622490888316067,2.3569235587176232e-08
0.8577154308617234,7.076661711507031e+76,2.6102930799457265,2.36793738016689e-08
0.8597194388777555,7.093195967842328e+76,2.597980193663859,2.3791599998603296e-08
0.8617234468937875,7.109730224177626e+76,2.5855494762442617,2.390598444928197e-08
0.8637274549098196,7.126264480512923e+76,2.5729980675302655,2.4022600853048404e-08
0.8657314629258517,7.14279873684822e+76,2.5603229946398276,2.4141526557917577e-08
0.8677354709418837,7.159332993183516e+76,2.547521165764932,2.4262842798946883e-08
0.8697394789579158,7.175867249518813e+76,2.534589363530279,2.4386634956067532e-08
0.8717434869739479,7.19240150585411e+76,2.5215242378726272,2.451299283329227e-08
0.8737474949899798,7.208935762189405e+76,2.508322298398134,2.4642010961437316e-08
0.8757515030060119,7.225470018524702e+76,2.4949799061704634,2.477378892674795e-08
0.877755511022044,7.242004274859999e+76,2.4814932648773635,2.490843172810269e-08
0.879759519038076,7.258538531195296e+76,2.467858411317633,2.504605016579657e-08
0.8817635270541081,7.275072787530592e+76,2.454071205143924,2.5186761265274482e-08
0.8837675350701402,7.291607043865889e+76,2.4401273177894907,2.5330688739609777e-08
0.8857715430861722,7.308141300201187e+76,2.426022220498673,2.5477963495008416e-08
0.8877755511022043,7.324675556536484e+76,2.4117511713714666,2.5628724184176725e-08
0.8897795591182364,7.34120981287178e+76,2.397309201321801,2.5783117813031507e-08
0.8917835671342684,7.357744069207077e+76,2.382691098836889,2.5941300406971376e-08
0.8937875751503005,7.374278325542374e+76,2.367891393411025,2.610343774378308e-08
0.8957915831663326,7.390812581877671e+76,2.3529043375111733,2.626970616124802e-08
0.8977955911823646,7.407346838212968e+76,2.3377238869132735,2.6440293448666604e-08
0.8997995991983967,7.423881094548264e+76,2.3223436792269894,2.661539983286128e-08
0.9018036072144288,7.440415350883561e+76,2.306757010402157,2.6795239070789064e-08
0.9038076152304608,7.456949607218858e+76,2.2909568089818593,2.6980039662735472e-08
0.9058116232464929,7.473483863554155e+76,2.2749356078341463,2.717004620222671e-08
0.907815631262525,7.490018119889451e+76,2.258685513056157,2.7365520881351534e-08
0.909819639278557,7.506552376224748e+76,2.24219816969964,2.7566745173208493e-08
0.9118236472945891,7.523086632560045e+76,2.2254647239144876,2.777402171678704e-08
0.9138276553106212,7.539620888895342e+76,2.2084757810452693,2.798767643387504e-08
0.9158316633266532,7.556155145230638e+76,2.1912213591430634,2.8208060912712613e-08
0.9178356713426853,7.572689401565936e+76,2.1736908372688304,2.8435555099273818e-08
0.9198396793587174,7.589223657901233e+76,2.155872897862242,2.8670570344492576e-08
0.9218436873747494,7.60575791423653e+76,2.1377554623278083,2.8913552864759963e-08
0.9238476953907815,7.622292170571827e+76,2.1193256188438188,2.916498768399e-08
0.9258517034068136,7.638826426907123e+76,2.1005695412235195,2.9425403138970538e-08
0.9278557114228456,7.65536068324242e+76,2.081472397444972,2.969537604621468e-08
0.9298597194388777,7.671894939577717e+76,2.0620182462072782,2.9975537648919125e-08
0.9318637274549098,7.688429195913013e+76,2.0421899195548443,3.026658048797822e-08
0.9338677354709418,7.70496345224831e+76,2.0219688892232544,3.056926637268341e-08
0.9358717434869739,7.721497708583607e+76,2.001335113881161,3.0884435666587093e-08
0.937875751503006,7.738031964918904e+76,1.9802668638472567,3.121301815446226e-08
0.939879759519038,7.7545662212542e+76,1.95874051911709,3.155604582061008e-08
0.9418837675350701,7.771100477589497e+76,1.9367303355976895,3.191466795136938e-08
0.9438877755511021,7.787634733924794e+76,1.9142081732603018,3.2290169081594066e-08
0.9458917835671342,7.804168990260091e+76,1.891143178404471,3.268399044438968e-08
0.9478957915831663,7.820703246595387e+76,1.8675014102728877,3.309775576710943e-08
0.9498997995991983,7.837237502930684e+76,1.8432453997183107,3.353330250079041e-08
0.9519038076152304,7.853771759265982e+76,1.8183336242957564,3.3992719898078996e-08
0.9539078156312625,7.870306015601279e+76,1.7927198797453379,3.44783957997525e-08
0.9559118236472945,7.886840271936576e+76,1.7663525219299885,3.4993074601217334e-08
0.9579158316633266,7.903374528271872e+76,1.7391735452994435,3.553992972064341e-08
0.9599198396793587,7.919908784607169e+76,1.7111174529881268,3.6122655089517894e-08
0.9619238476953907,7.936443040942466e+76,1.6821098584079164,3.674558190298373e-08
0.9639278557114228,7.952977297277763e+76,1.6520657366734592,3.741382936516987e-08
0.9659318637274549,7.96951155361306e+76,1.6208872133101064,3.8133501865141194e-08
0.9679358717434869,7.986045809948356e+76,1.5884607325579256,3.891195061045708e-08
0.969939879759519,8.002580066283653e+76,1.5546533802896028,3.975812638083377e-08
0.9719438877755511,8.01911432261895e+76,1.5193080339597642,4.0683063730564975e-08
0.9739478957915831,8.035648578954246e+76,1.4822368516096394,4.17005591952606e-08
0.9759519038076151,8.052182835289543e+76,1.4432123540181185,4.2828143342769975e-08
0.9779559118236472,8.06871709162484e+76,1.4019549257291752,4.408851129061529e-08
0.9799599198396792,8.085251347960137e+76,1.3581148224572517,4.551169352537569e-08
0.9819639278557113,8.101785604295433e+76,1.3112454441580363,4.7138471174352365e-08
0.9839679358717434,8.11831986063073e+76,1.260762118936317,4.902598566658441e-08
0.9859719438877754,8.134854116966027e+76,1.2058755856857366,5.125744836835332e-08
0.9879759519038075,8.151388373301324e+76,1.1454784044909334,5.396007932547077e-08
0.9899799599198396,8.16792262963662e+76,1.077936448931125,5.734114068898493e-08
0.9919839679358716,8.184456885971917e+76,1.0006675569405852,6.17688713331739e-08
0.9939879759519037,8.200991142307214e+76,0.909166812147884,6.798543979615756e-08
0.9959919839679358,8.21752539864251e+76,0.7942303662789701,7.782390122091344e-08
0.9979959919839678,8.234059654977807e+76,0.6303810594681687,9.805197133316721e-08
1.0,8.250593911313105e+76,0.0,
